subj	date	Experiment	SessionTime	level	Procedure	Grid1.OnsetTime	Delay.OnsetTime	Target.OnsetTime	Delay_time	ITI	Load	Block	Cue1_img	Cue2_img	Cue3_img	Target_img	Target.RT	Target.RTTime	Target.ACC	Match
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 267966	 3000	 16000	 high		 Cue2.JPG	 Cue3.JPG	 Cue7.JPG	 Target1458.JPG	 965	 268931	 1	 no
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 289298	 1500	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue3.JPG	 Target2467.JPG	 921	 290219	 1	 yes
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 295614	 1500	 1000	 high		 Cue1.JPG	 Cue8.JPG	 Cue6.JPG	 Target2457.JPG	 1245	 296859	 1	 no
10918	20130129	4_A	16:02:02	2	 cueDelay				 1500	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10918	20130129	4_A	16:02:02	2	 cueDelay				 3000	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 315430	 4500	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2368.JPG	 893	 316323	 1	 yes
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 321746	 1500	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 1217	 322963	 1	 no
10918	20130129	4_A	16:02:02	2	 cue				 NA	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10918	20130129	4_A	16:02:02	2	 cue				 NA	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 343061	 1500	 4000	 high		 Cue8.JPG	 Cue3.JPG	 Cue2.JPG	 Target1457.JPG	 1006	 344067	 1	 no
10918	20130129	4_A	16:02:02	2	 cue				 NA	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10918	20130129	4_A	16:02:02	2	 cue				 NA	 4000	 high		 Cue1.JPG	 Cue6.JPG	 Cue7.JPG	 NA				 NA
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 361877	 3000	 2000	 high		 Cue1.JPG	 Cue5.JPG	 Cue4.JPG	 Target2367.JPG	 0	 0	 0	 no
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 369177	 1500	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2458.JPG	 1265	 370442	 1	 yes
10918	20130129	4_A	16:02:02	2	 cueDelay				 1500	 4000	 high		 Cue5.JPG	 Cue7.JPG	 Cue4.JPG	 NA				 NA
10918	20130129	4_A	16:02:02	2	 cueDelayProbe			 383992	 3000	 1000	 high		 Cue4.JPG	 Cue1.JPG	 Cue6.JPG	 Target1358.JPG	 1386	 385378	 1	 yes
10918	20130129	4_A	16:02:02	2	 cue				 NA	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue2.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 37436	 38936	 40453	 1500	 8000	 high		 Cue7.JPG	 Cue3.JPG	 Cue6.JPG	 Target2468.JPG	 995	 41448	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelay	 50969	 52469		 1500	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 55968	 57468	 60485	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2468.JPG	 751	 61236	 0	 no
10927	20130405	4_A	14:57:00	2	 cue	 65001			 NA	 1000	 high		 Cue7.JPG	 Cue3.JPG	 Cue2.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cue	 67501			 NA	 4000	 high		 Cue8.JPG	 Cue2.JPG	 Cue4.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 73001	 74501	 76017	 1500	 4000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 977	 76994	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelay	 82534	 84033		 3000	 4000	 high		 Cue6.JPG	 Cue3.JPG	 Cue7.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelay	 91033	 92533		 4500	 16000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelay	 113032	 114532		 3000	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 118531	 120031	 121548	 1500	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1368.JPG	 900	 122448	 1	 no
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 125064	 126564	 131081	 4500	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue8.JPG	 Target2457.JPG	 922	 132003	 1	 no
10927	20130405	4_A	14:57:00	2	 cue	 134597			 NA	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cue	 137097			 NA	 2000	 high		 Cue2.JPG	 Cue3.JPG	 Cue6.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 140597	 142097	 145113	 3000	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2367.JPG	 752	 145865	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelay	 148630	 150129		 1500	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue4.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelay	 155629	 157129		 3000	 1000	 high		 Cue8.JPG	 Cue4.JPG	 Cue5.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelay	 161129	 162629		 1500	 1000	 high		 Cue6.JPG	 Cue2.JPG	 Cue7.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 165129	 166628	 171145	 4500	 8000	 high		 Cue1.JPG	 Cue7.JPG	 Cue5.JPG	 Target2367.JPG	 916	 172061	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 181661	 183161	 187661	 4500	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1367.JPG	 1215	 188876	 0	 no
10927	20130405	4_A	14:57:00	2	 cue	 191177			 NA	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 194677	 196177	 197693	 1500	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue8.JPG	 Target2368.JPG	 923	 198616	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 202210	 203710	 206726	 3000	 1000	 high		 Cue7.JPG	 Cue4.JPG	 Cue5.JPG	 Target2367.JPG	 1574	 208300	 1	 yes
10927	20130405	4_A	14:57:00	2	 cue	 210242			 NA	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 212742	 214242	 217259	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1458.JPG	 1341	 218600	 1	 no
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 221775	 223275	 224792	 1500	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue1.JPG	 Target2368.JPG	 1885	 226677	 1	 no
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 229308	 230808	 233824	 3000	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1367.JPG	 823	 234647	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelay	 244340	 245840		 4500	 1000	 high		 Cue7.JPG	 Cue5.JPG	 Cue2.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 251340	 252840	 254356	 1500	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2367.JPG	 1077	 255433	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 258873	 260373	 261873	 1500	 2000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1358.JPG	 953	 262826	 1	 no
10927	20130405	4_A	14:57:00	2	 cueDelay	 266389	 267889		 1500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cue	 270389			 NA	 2000	 high		 Cue6.JPG	 Cue3.JPG	 Cue2.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 273889	 275389	 278405	 3000	 16000	 high		 Cue2.JPG	 Cue3.JPG	 Cue7.JPG	 Target1458.JPG	 841	 279246	 1	 no
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 296921	 298420	 299937	 1500	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue3.JPG	 Target2467.JPG	 1007	 300944	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 303453	 304953	 306453	 1500	 1000	 high		 Cue1.JPG	 Cue8.JPG	 Cue6.JPG	 Target2457.JPG	 934	 307387	 1	 no
10927	20130405	4_A	14:57:00	2	 cueDelay	 309970	 311470		 1500	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelay	 313970	 315469		 3000	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 320469	 321969	 326485	 4500	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2368.JPG	 982	 327467	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 330002	 331502	 333018	 1500	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 626	 333644	 1	 no
10927	20130405	4_A	14:57:00	2	 cue	 339535			 NA	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cue	 349034			 NA	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 351534	 353034	 354550	 1500	 4000	 high		 Cue8.JPG	 Cue3.JPG	 Cue2.JPG	 Target1457.JPG	 1573	 356123	 1	 no
10927	20130405	4_A	14:57:00	2	 cue	 361067			 NA	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cue	 363567			 NA	 4000	 high		 Cue1.JPG	 Cue6.JPG	 Cue7.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 369066	 370566	 373583	 3000	 2000	 high		 Cue1.JPG	 Cue5.JPG	 Cue4.JPG	 Target2367.JPG	 1002	 374585	 1	 no
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 378099	 379599	 381115	 1500	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2458.JPG	 844	 381959	 1	 yes
10927	20130405	4_A	14:57:00	2	 cueDelay	 384632	 386132		 1500	 4000	 high		 Cue5.JPG	 Cue7.JPG	 Cue4.JPG	 NA				 NA
10927	20130405	4_A	14:57:00	2	 cueDelayProbe	 391631	 393131	 396148	 3000	 1000	 high		 Cue4.JPG	 Cue1.JPG	 Cue6.JPG	 Target1358.JPG	 881	 397029	 1	 yes
10927	20130405	4_A	14:57:00	2	 cue	 399664			 NA	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue2.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 32834	 34318	 35834	 1500	 8000	 high		 Cue7.JPG	 Cue3.JPG	 Cue6.JPG	 Target2468.JPG	 2077	 37911	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelay	 46350	 47850		 1500	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 51350	 52850	 55850	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2468.JPG	 1293	 57143	 1	 no
10931	20130219	4_A	16:13:11	2	 cue	 60366			 NA	 1000	 high		 Cue7.JPG	 Cue3.JPG	 Cue2.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cue	 62866			 NA	 4000	 high		 Cue8.JPG	 Cue2.JPG	 Cue4.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 68365	 69865	 71382	 1500	 4000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1009	 72391	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelay	 77898	 79398		 3000	 4000	 high		 Cue6.JPG	 Cue3.JPG	 Cue7.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelay	 86398	 87898		 4500	 16000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelay	 108396	 109896		 3000	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 113896	 115396	 116913	 1500	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1368.JPG	 918	 117831	 1	 no
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 120429	 121929	 126429	 4500	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue8.JPG	 Target2457.JPG	 1066	 127495	 1	 no
10931	20130219	4_A	16:13:11	2	 cue	 129945			 NA	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cue	 132445			 NA	 2000	 high		 Cue2.JPG	 Cue3.JPG	 Cue6.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 135945	 137445	 140445	 3000	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2367.JPG	 817	 141262	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelay	 143961	 145461		 1500	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue4.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelay	 150961	 152461		 3000	 1000	 high		 Cue8.JPG	 Cue4.JPG	 Cue5.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelay	 156460	 157960		 1500	 1000	 high		 Cue6.JPG	 Cue2.JPG	 Cue7.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 160460	 161960	 166477	 4500	 8000	 high		 Cue1.JPG	 Cue7.JPG	 Cue5.JPG	 Target2367.JPG	 1513	 167990	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 176993	 178493	 182993	 4500	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1367.JPG	 973	 183966	 1	 no
10931	20130219	4_A	16:13:11	2	 cue	 186509			 NA	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 190009	 191508	 193009	 1500	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue8.JPG	 Target2368.JPG	 1373	 194382	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 197525	 199025	 202025	 3000	 1000	 high		 Cue7.JPG	 Cue4.JPG	 Cue5.JPG	 Target2367.JPG	 1157	 203182	 1	 yes
10931	20130219	4_A	16:13:11	2	 cue	 205541			 NA	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 208041	 209541	 212541	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1458.JPG	 1353	 213894	 1	 no
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 217057	 218557	 220057	 1500	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue1.JPG	 Target2368.JPG	 1277	 221334	 1	 no
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 224573	 226073	 229073	 3000	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1367.JPG	 1109	 230182	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelay	 239589	 241089		 4500	 1000	 high		 Cue7.JPG	 Cue5.JPG	 Cue2.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 246589	 248089	 249589	 1500	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2367.JPG	 977	 250566	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 254105	 255605	 257105	 1500	 2000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1358.JPG	 1053	 258158	 1	 no
10931	20130219	4_A	16:13:11	2	 cueDelay	 261621	 263121		 1500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cue	 265621			 NA	 2000	 high		 Cue6.JPG	 Cue3.JPG	 Cue2.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 269121	 270621	 273621	 3000	 16000	 high		 Cue2.JPG	 Cue3.JPG	 Cue7.JPG	 Target1458.JPG	 1169	 274790	 1	 no
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 292136	 293636	 295136	 1500	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue3.JPG	 Target2467.JPG	 1549	 296685	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 298653	 300152	 301652	 1500	 1000	 high		 Cue1.JPG	 Cue8.JPG	 Cue6.JPG	 Target2457.JPG	 1009	 302661	 1	 no
10931	20130219	4_A	16:13:11	2	 cueDelay	 305169	 306669		 1500	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelay	 309169	 310668		 3000	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 315668	 317168	 321668	 4500	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2368.JPG	 913	 322581	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 325184	 326684	 328184	 1500	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 773	 328957	 1	 no
10931	20130219	4_A	16:13:11	2	 cue	 334700			 NA	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cue	 344200			 NA	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 346700	 348200	 349700	 1500	 4000	 high		 Cue8.JPG	 Cue3.JPG	 Cue2.JPG	 Target1457.JPG	 2353	 352053	 1	 no
10931	20130219	4_A	16:13:11	2	 cue	 356216			 NA	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cue	 358716			 NA	 4000	 high		 Cue1.JPG	 Cue6.JPG	 Cue7.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 364215	 365715	 368716	 3000	 2000	 high		 Cue1.JPG	 Cue5.JPG	 Cue4.JPG	 Target2367.JPG	 1049	 369765	 1	 no
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 373232	 374732	 376232	 1500	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2458.JPG	 989	 377221	 1	 yes
10931	20130219	4_A	16:13:11	2	 cueDelay	 379748	 381248		 1500	 4000	 high		 Cue5.JPG	 Cue7.JPG	 Cue4.JPG	 NA				 NA
10931	20130219	4_A	16:13:11	2	 cueDelayProbe	 386748	 388248	 391264	 3000	 1000	 high		 Cue4.JPG	 Cue1.JPG	 Cue6.JPG	 Target1358.JPG	 1093	 392357	 1	 yes
10931	20130219	4_A	16:13:11	2	 cue	 394780			 NA	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue2.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 29042	 30542	 32058	 1500	 8000	 high		 Cue7.JPG	 Cue3.JPG	 Cue6.JPG	 Target2468.JPG	 756	 32814	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelay	 42575	 44075		 1500	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 47574	 49074	 52074	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2468.JPG	 684	 52758	 1	 no
10957	20130310	4_A	23:21:01	2	 cue	 56590			 NA	 1000	 high		 Cue7.JPG	 Cue3.JPG	 Cue2.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cue	 59090			 NA	 4000	 high		 Cue8.JPG	 Cue2.JPG	 Cue4.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 64590	 66090	 67590	 1500	 4000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 736	 68326	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelay	 74106	 75606		 3000	 4000	 high		 Cue6.JPG	 Cue3.JPG	 Cue7.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelay	 82606	 84106		 4500	 16000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelay	 104605	 106104		 3000	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 110104	 111604	 113121	 1500	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1368.JPG	 789	 113910	 1	 no
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 116637	 118137	 122637	 4500	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue8.JPG	 Target2457.JPG	 873	 123510	 1	 no
10957	20130310	4_A	23:21:01	2	 cue	 126153			 NA	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cue	 128653			 NA	 2000	 high		 Cue2.JPG	 Cue3.JPG	 Cue6.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 132153	 133653	 136653	 3000	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2367.JPG	 721	 137374	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelay	 140169	 141669		 1500	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue4.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelay	 147169	 148669		 3000	 1000	 high		 Cue8.JPG	 Cue4.JPG	 Cue5.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelay	 152669	 154168		 1500	 1000	 high		 Cue6.JPG	 Cue2.JPG	 Cue7.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 156668	 158168	 162685	 4500	 8000	 high		 Cue1.JPG	 Cue7.JPG	 Cue5.JPG	 Target2367.JPG	 1224	 163909	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 173201	 174701	 179201	 4500	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1367.JPG	 924	 180125	 1	 no
10957	20130310	4_A	23:21:01	2	 cue	 182717			 NA	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 186217	 187717	 189217	 1500	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue8.JPG	 Target2368.JPG	 1092	 190309	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 193733	 195233	 198233	 3000	 1000	 high		 Cue7.JPG	 Cue4.JPG	 Cue5.JPG	 Target2367.JPG	 884	 199117	 0	 yes
10957	20130310	4_A	23:21:01	2	 cue	 201749			 NA	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 204249	 205749	 208749	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1458.JPG	 896	 209645	 1	 no
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 213265	 214765	 216265	 1500	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue1.JPG	 Target2368.JPG	 1236	 217501	 1	 no
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 220781	 222281	 225281	 3000	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1367.JPG	 740	 226021	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelay	 235797	 237297		 4500	 1000	 high		 Cue7.JPG	 Cue5.JPG	 Cue2.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 242797	 244297	 245797	 1500	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2367.JPG	 736	 246533	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 250313	 251813	 253313	 1500	 2000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1358.JPG	 908	 254221	 1	 no
10957	20130310	4_A	23:21:01	2	 cueDelay	 257829	 259329		 1500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cue	 261829			 NA	 2000	 high		 Cue6.JPG	 Cue3.JPG	 Cue2.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 265329	 266829	 269829	 3000	 16000	 high		 Cue2.JPG	 Cue3.JPG	 Cue7.JPG	 Target1458.JPG	 672	 270501	 1	 no
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 288344	 289844	 291344	 1500	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue3.JPG	 Target2467.JPG	 773	 292117	 1	 yes
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 294861	 296361	 297861	 1500	 1000	 high		 Cue1.JPG	 Cue8.JPG	 Cue6.JPG	 Target2457.JPG	 1120	 298981	 1	 no
10957	20130310	4_A	23:21:01	2	 cueDelay	 301377	 302877		 1500	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelay	 305377	 306877		 3000	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10957	20130310	4_A	23:21:01	2	 cueDelayProbe	 311876	 313376	 317877	 4500	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2368.JPG	 583	 318460	 1	 yes
